date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:12:18	89501/89501	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262a084a4-15d9d%22	https://templates.envytheme.com/sinmun/default/assets/js/jquery.min.js	D:/Personal/neosoft-office-learning/themes/sinmus/sinmus/templates.envytheme.com/sinmun/default/assets/js/jquery.min.js	(from https://templates.envytheme.com/sinmun/default/index-7.html)
14:12:19	78701/78701	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262a084a3-1336d%22	https://templates.envytheme.com/sinmun/default/assets/js/bootstrap.bundle.min.js	D:/Personal/neosoft-office-learning/themes/sinmus/sinmus/templates.envytheme.com/sinmun/default/assets/js/bootstrap.bundle.min.js	(from https://templates.envytheme.com/sinmun/default/index-7.html)
14:12:19	4027/4027	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262a084a4-fbb%22	https://templates.envytheme.com/sinmun/default/assets/js/jquery.meanmenu.js	D:/Personal/neosoft-office-learning/themes/sinmus/sinmus/templates.envytheme.com/sinmun/default/assets/js/jquery.meanmenu.js	(from https://templates.envytheme.com/sinmun/default/index-7.html)
14:12:19	28522/28522	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262a084a4-6f6a%22	https://templates.envytheme.com/sinmun/default/assets/js/mixitup.min.js	D:/Personal/neosoft-office-learning/themes/sinmus/sinmus/templates.envytheme.com/sinmun/default/assets/js/mixitup.min.js	(from https://templates.envytheme.com/sinmun/default/index-7.html)
14:12:20	44350/44350	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262a084a5-ad3e%22	https://templates.envytheme.com/sinmun/default/assets/js/owl.carousel.min.js	D:/Personal/neosoft-office-learning/themes/sinmus/sinmus/templates.envytheme.com/sinmun/default/assets/js/owl.carousel.min.js	(from https://templates.envytheme.com/sinmun/default/index-7.html)
14:12:20	20087/20087	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262a084a3-4e77%22	https://templates.envytheme.com/sinmun/default/assets/js/jquery.magnific-popup.min.js	D:/Personal/neosoft-office-learning/themes/sinmus/sinmus/templates.envytheme.com/sinmun/default/assets/js/jquery.magnific-popup.min.js	(from https://templates.envytheme.com/sinmun/default/index-7.html)
14:12:20	5840/5840	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262a084a3-16d0%22	https://templates.envytheme.com/sinmun/default/assets/js/form-validator.min.js	D:/Personal/neosoft-office-learning/themes/sinmus/sinmus/templates.envytheme.com/sinmun/default/assets/js/form-validator.min.js	(from https://templates.envytheme.com/sinmun/default/index-7.html)
14:12:20	872/872	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262a084a3-368%22	https://templates.envytheme.com/sinmun/default/assets/js/contact-form-script.js	D:/Personal/neosoft-office-learning/themes/sinmus/sinmus/templates.envytheme.com/sinmun/default/assets/js/contact-form-script.js	(from https://templates.envytheme.com/sinmun/default/index-7.html)
14:12:21	2381/2381	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262a084a3-94d%22	https://templates.envytheme.com/sinmun/default/assets/js/jquery.ajaxchimp.min.js	D:/Personal/neosoft-office-learning/themes/sinmus/sinmus/templates.envytheme.com/sinmun/default/assets/js/jquery.ajaxchimp.min.js	(from https://templates.envytheme.com/sinmun/default/index-7.html)
14:12:21	5888/5888	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262a084a4-1700%22	https://templates.envytheme.com/sinmun/default/assets/js/main.js	D:/Personal/neosoft-office-learning/themes/sinmus/sinmus/templates.envytheme.com/sinmun/default/assets/js/main.js	(from https://templates.envytheme.com/sinmun/default/index-7.html)
14:12:22	537868/537868	---M--	200	added ('OK')	application/octet-stream	etag:%2262a08496-8350c%22	https://templates.envytheme.com/sinmun/default/assets/fonts/icofont.woff2	D:/Personal/neosoft-office-learning/themes/sinmus/sinmus/templates.envytheme.com/sinmun/default/assets/fonts/icofont.woff2	(from https://templates.envytheme.com/sinmun/default/assets/css/icofont.min.css)
14:12:22	645604/645604	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2262a08496-9d9e4%22	https://templates.envytheme.com/sinmun/default/assets/fonts/icofont.woff	D:/Personal/neosoft-office-learning/themes/sinmus/sinmus/templates.envytheme.com/sinmun/default/assets/fonts/icofont.woff	(from https://templates.envytheme.com/sinmun/default/assets/css/icofont.min.css)
14:12:22	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2002%20Apr%202023%2008:42:22%20GMT	https://templates.envytheme.com/sinmun/default/assets/css/owl.video.play.png	D:/Personal/neosoft-office-learning/themes/sinmus/sinmus/templates.envytheme.com/sinmun/default/assets/css/owl.video.play.png	(from https://templates.envytheme.com/sinmun/default/assets/css/owl.carousel.min.css)
14:12:23	172468/172468	---M--	200	added ('OK')	image/jpeg	etag:%2262a0849a-2bf74%22	https://templates.envytheme.com/sinmun/default/assets/img/18.jpg	D:/Personal/neosoft-office-learning/themes/sinmus/sinmus/templates.envytheme.com/sinmun/default/assets/img/18.jpg	(from https://templates.envytheme.com/sinmun/default/assets/css/style.css)
14:12:23	148011/148011	---M--	200	added ('OK')	image/jpeg	etag:%2262a0849a-25b43%22	https://templates.envytheme.com/sinmun/default/assets/img/19.jpg	D:/Personal/neosoft-office-learning/themes/sinmus/sinmus/templates.envytheme.com/sinmun/default/assets/img/19.jpg	(from https://templates.envytheme.com/sinmun/default/assets/css/style.css)
14:12:23	181771/181771	---M--	200	added ('OK')	image/jpeg	etag:%2262a0849a-2e81a%22	https://templates.envytheme.com/sinmun/default/assets/img/20.jpg	D:/Personal/neosoft-office-learning/themes/sinmus/sinmus/templates.envytheme.com/sinmun/default/assets/img/20.jpg	(from https://templates.envytheme.com/sinmun/default/assets/css/style.css)
14:12:23	135857/135857	---M--	200	added ('OK')	image/jpeg	etag:%2262a0849a-2317a%22	https://templates.envytheme.com/sinmun/default/assets/img/21.jpg	D:/Personal/neosoft-office-learning/themes/sinmus/sinmus/templates.envytheme.com/sinmun/default/assets/img/21.jpg	(from https://templates.envytheme.com/sinmun/default/assets/css/style.css)
14:12:23	103132/103132	---M--	200	added ('OK')	image/jpeg	etag:%2262a0849b-1a0b5%22	https://templates.envytheme.com/sinmun/default/assets/img/22.jpg	D:/Personal/neosoft-office-learning/themes/sinmus/sinmus/templates.envytheme.com/sinmun/default/assets/img/22.jpg	(from https://templates.envytheme.com/sinmun/default/assets/css/style.css)
14:12:24	349871/349871	---M--	200	added ('OK')	image/jpeg	etag:%2262a0849f-556af%22	https://templates.envytheme.com/sinmun/default/assets/img/coming-soon.jpg	D:/Personal/neosoft-office-learning/themes/sinmus/sinmus/templates.envytheme.com/sinmun/default/assets/img/coming-soon.jpg	(from https://templates.envytheme.com/sinmun/default/assets/css/style.css)
14:12:24	172329/172329	---M--	200	added ('OK')	image/jpeg	etag:%2262a08498-2b28c%22	https://templates.envytheme.com/sinmun/default/assets/img/1.jpg	D:/Personal/neosoft-office-learning/themes/sinmus/sinmus/templates.envytheme.com/sinmun/default/assets/img/1.jpg	(from https://templates.envytheme.com/sinmun/default/index.html)
14:12:24	333622/333622	---M--	200	added ('OK')	image/jpeg	etag:%2262a084a0-51736%22	https://templates.envytheme.com/sinmun/default/assets/img/oops-bg.jpg	D:/Personal/neosoft-office-learning/themes/sinmus/sinmus/templates.envytheme.com/sinmun/default/assets/img/oops-bg.jpg	(from https://templates.envytheme.com/sinmun/default/assets/css/style.css)
14:12:25	291018/291018	---M--	200	added ('OK')	image/jpeg	etag:%2262a0849b-4b9d8%22	https://templates.envytheme.com/sinmun/default/assets/img/3.jpg	D:/Personal/neosoft-office-learning/themes/sinmus/sinmus/templates.envytheme.com/sinmun/default/assets/img/3.jpg	(from https://templates.envytheme.com/sinmun/default/index.html)
14:12:25	154381/154381	---M--	200	added ('OK')	image/jpeg	etag:%2262a0849a-25b0d%22	https://templates.envytheme.com/sinmun/default/assets/img/2.jpg	D:/Personal/neosoft-office-learning/themes/sinmus/sinmus/templates.envytheme.com/sinmun/default/assets/img/2.jpg	(from https://templates.envytheme.com/sinmun/default/index.html)
14:12:26	29399/29399	---M--	200	added ('OK')	image/png	etag:%2262a08497-72d7%22	https://templates.envytheme.com/sinmun/default/assets/img/1-ads.png	D:/Personal/neosoft-office-learning/themes/sinmus/sinmus/templates.envytheme.com/sinmun/default/assets/img/1-ads.png	(from https://templates.envytheme.com/sinmun/default/index.html)
14:12:26	429335/429335	---M--	200	added ('OK')	image/jpeg	etag:%2262a0849c-6f384%22	https://templates.envytheme.com/sinmun/default/assets/img/4.jpg	D:/Personal/neosoft-office-learning/themes/sinmus/sinmus/templates.envytheme.com/sinmun/default/assets/img/4.jpg	(from https://templates.envytheme.com/sinmun/default/index.html)
14:12:26	129554/129554	---M--	200	added ('OK')	image/jpeg	etag:%2262a084a2-21109%22	https://templates.envytheme.com/sinmun/default/assets/img/video-1.jpg	D:/Personal/neosoft-office-learning/themes/sinmus/sinmus/templates.envytheme.com/sinmun/default/assets/img/video-1.jpg	(from https://templates.envytheme.com/sinmun/default/index.html)
