,ISO-3166-1,ISO-3166-2,Fips,GN,Geoname ID,Name of Subdivision,Wikipedia,Type ID,Type,Geoname ID of Capital,Capital,Population,lang,continent,From,Till
412,BS,SE,52,52,8030557.0,South Eleuthera,http://en.wikipedia.org/wiki/South_Eleuthera,35.0,district,,,,,,,
413,BS,SO,50,50,8030555.0,South Abaco,http://en.wikipedia.org/wiki/South_Abaco,35.0,district,,,,,,,
414,BS,SS,35,35,3571493.0,San Salvador,http://en.wikipedia.org/wiki/San_Salvador_Island,35.0,district,3572627.0,Cockburn Town,1293.0,en-BS,,,
415,BS,SW,53,53,8030558.0,Spanish Wells,http://en.wikipedia.org/wiki/Spanish_Wells,35.0,district,,,1500.0,,,,
416,BS,WG,54,54,8030559.0,West Grand Bahama,http://en.wikipedia.org/wiki/West_Grand_Bahama,35.0,district,3571224.0,West End,,,,,
417,BT,11,13,13,1337286.0,Paro,http://en.wikipedia.org/wiki/Paro_District,36.0,dzongkhag (district),1252490.0,Paro,32129.0,dz,AS,,
418,BT,12,06,06,1337279.0,Chukha,http://en.wikipedia.org/wiki/Chukha_District,36.0,dzongkhag (district),1252610.0,Tsimasham,61173.0,dz,AS,,
419,BT,13,10,10,1337283.0,Haa,http://en.wikipedia.org/wiki/Haa_District,36.0,dzongkhag (district),1252563.0,Ha,13020.0,dz,AS,,
420,BT,14,16,16,1337289.0,Samtse,http://en.wikipedia.org/wiki/Samtse_District,36.0,dzongkhag (district),1337360.0,Samtse,64805.0,dz,AS,,
421,BT,15,20,20,1337293.0,Thimphu,http://en.wikipedia.org/wiki/Thimphu_District,36.0,dzongkhag (district),1252416.0,Thimphu,89840.0,dz,AS,,
422,BT,21,07,07,1337281.0,Tsirang,http://en.wikipedia.org/wiki/Tsirang_District,36.0,dzongkhag (district),1252608.0,Tsirang,29207.0,dz,AS,,
423,BT,22,08,08,1337280.0,Dagana,http://en.wikipedia.org/wiki/Dagana_District,36.0,dzongkhag (district),1252433.0,Daga,26837.0,dz,AS,,
424,BT,23,15,15,1337288.0,Punakha,http://en.wikipedia.org/wiki/Punakha_District,36.0,dzongkhag (district),1252479.0,Punākha,22951.0,dz,AS,,
425,BT,24,22,22,1337295.0,Wangdue Phodrang,http://en.wikipedia.org/wiki/Wangdue_Phodrang_District,36.0,dzongkhag (district),1252395.0,Wangdue Phodrang,34746.0,dz,AS,,
426,BT,31,09,09,1337282.0,Sarpang,http://en.wikipedia.org/wiki/Sarpang_District,36.0,dzongkhag (district),1252460.0,Sarpang,,dz,AS,,
427,BT,32,21,21,1337294.0,Trongsa,http://en.wikipedia.org/wiki/Trongsa_District,36.0,dzongkhag (district),1252408.0,Trongsa,19135.0,dz,AS,,
428,BT,33,05,05,1337278.0,Bumthang,http://en.wikipedia.org/wiki/Bumthang_District,36.0,dzongkhag (district),1337301.0,Jakar,21658.0,dz,AS,,
429,BT,34,18,18,1337291.0,Zhemgang,http://en.wikipedia.org/wiki/Zhemgang_District,36.0,dzongkhag (district),1252451.0,Shemgang,27048.0,dz,AS,,
430,BT,41,19,19,1337292.0,Trashigang,http://en.wikipedia.org/wiki/Trashigang_District,36.0,dzongkhag (district),1252422.0,Tashi Yangtse,,dz,AS,,
431,BT,42,12,12,1337285.0,Mongar,http://en.wikipedia.org/wiki/Mongar_District,36.0,dzongkhag (district),1252514.0,Mongar,52490.0,dz,AS,,
432,BT,43,14,14,1337287.0,Pemagatshel,http://en.wikipedia.org/wiki/Pemagatshel_District,36.0,dzongkhag (district),1337379.0,Pemagatshel,,dz,AS,,
433,BT,44,11,11,1337284.0,Lhuntse,http://en.wikipedia.org/wiki/Lhuntse_District,36.0,dzongkhag (district),1252526.0,Lhuentse,,dz,AS,,
434,BT,45,17,17,1337290.0,Samdrup Jongkhar,http://en.wikipedia.org/wiki/Samdrup_Jongkhar_District,36.0,dzongkhag (district),1337388.0,Samdrup Jongkhar,52459.0,dz,AS,,
435,BT,GA,23,23,7303651.0,Gasa,http://en.wikipedia.org/wiki/Gasa%2C_Bhutan,36.0,dzongkhag (district),1252578.0,Gasa,3500.0,dz,AS,,
436,BT,TY,24,24,7303653.0,Trashi Yangste,http://en.wikipedia.org/wiki/Trashiyangtse_District,36.0,dzongkhag (district),1252422.0,Tashi Yangtse,,dz,AS,,
437,BW,CE,01,01,933851.0,Central,http://en.wikipedia.org/wiki/Central_District_%28Botswana%29,37.0,district,933088.0,Serowe,188174.0,,AF,,
438,BW,GH,03,03,933758.0,Ghanzi,http://en.wikipedia.org/wiki/Ghanzi_District,37.0,district,933759.0,Ghanzi,36675.0,,AF,,
439,BW,KG,04,04,933657.0,Kgalagadi,http://en.wikipedia.org/wiki/Kgalagadi_District,37.0,district,932987.0,Tshabong,42049.0,,AF,,
440,BW,KL,05,05,933654.0,Kgatleng,http://en.wikipedia.org/wiki/Kgatleng_District,37.0,district,933340.0,Mochudi,79665.0,,AF,,
441,BW,KW,06,06,933562.0,Kweneng,http://en.wikipedia.org/wiki/Kweneng_District,37.0,district,933305.0,Molepolole,230335.0,,AF,,
442,BW,NE,08,08,933210.0,North East,http://en.wikipedia.org/wiki/North-East_District_%28Botswana%29,37.0,district,933778.0,Francistown,89979.0,,AF,,
443,BW,NW,11,11,933230.0,North West,http://en.wikipedia.org/wiki/North-West_District_%28Botswana%29,37.0,district,933366.0,Maun,81978.0,,AF,,
444,BW,SE,09,09,933044.0,South East,http://en.wikipedia.org/wiki/South-East_District%2C_Botswana,37.0,district,933773.0,Gaborone,276319.0,,AF,,
445,BW,SO,10,10,933043.0,Southern,http://en.wikipedia.org/wiki/Southern_District_%28Botswana%29,37.0,district,933685.0,Kanye,179888.0,,AF,,
446,BY,BR,01,01,629631.0,Brest voblast,http://en.wikipedia.org/wiki/Brest_Region,39.0,voblasts’ (oblast),629634.0,Brest,14000000.0,,EU,,
447,BY,HM,04,04,625143.0,Horad Minsk,http://en.wikipedia.org/wiki/Minsk,38.0,horad (city),625665.0,Mahilyow,2002600.0,,EU,,
448,BY,HO,02,02,628281.0,Homyel voblast,http://en.wikipedia.org/wiki/Gomel_Region,39.0,voblasts’ (oblast),627907.0,Homyel',1426674.0,,EU,,
449,BY,HR,03,03,628035.0,Hrodna voblast,http://en.wikipedia.org/wiki/Grodno_Region,39.0,voblasts’ (oblast),627904.0,Hrodna,1100000.0,,EU,,
450,BY,MA,06,06,625073.0,Mahilyow voblast,http://en.wikipedia.org/wiki/Mogilev_Region,39.0,voblasts’ (oblast),625665.0,Mahilyow,1088000.0,,EU,,
451,BY,MI,05,05,625142.0,Minsk voblast,http://en.wikipedia.org/wiki/Minsk_Region,39.0,voblasts’ (oblast),625144.0,Minsk,1411000.0,,EU,,
452,BY,VI,07,07,620134.0,Vitsebsk voblast,http://en.wikipedia.org/wiki/Vitebsk_Region,39.0,voblasts’ (oblast),620127.0,Vitsyebsk,1230000.0,,EU,,
453,BZ,BZ,01,01,3582676.0,Belize District,http://en.wikipedia.org/wiki/Belize_District,40.0,district,3582677.0,Belize City,89247.0,,,,
454,BZ,CY,02,02,3582429.0,Cayo District,http://en.wikipedia.org/wiki/Cayo_District,40.0,district,3582672.0,Belmopan,66565.0,,,,
455,BZ,CZL,03,03,3582302.0,Corozal District,http://en.wikipedia.org/wiki/Corozal_District,40.0,district,3582305.0,Corozal,35417.0,,,,
456,BZ,OW,04,04,3581511.0,Orange Walk District,http://en.wikipedia.org/wiki/Orange_Walk_District,40.0,district,3581514.0,Orange Walk,45419.0,,,,
457,BZ,SC,05,05,3580975.0,Stann Creek District,http://en.wikipedia.org/wiki/Stann_Creek_District,40.0,district,3582228.0,Dangriga,29882.0,,,,
458,BZ,TOL,06,06,3580913.0,Toledo District,http://en.wikipedia.org/wiki/Toledo_District,40.0,district,3581398.0,Punta Gorda,27598.0,,,,
459,CA,AB,01,01,5883102.0,Alberta,http://en.wikipedia.org/wiki/Alberta,41.0,province,5946768.0,Edmonton,3497881.0,en,,,
460,CA,BC,02,02,5909050.0,British Columbia,http://en.wikipedia.org/wiki/British_Columbia,41.0,province,6174041.0,Victoria,4413973.0,en,,,
461,CA,MB,03,03,6065171.0,Manitoba,http://en.wikipedia.org/wiki/Manitoba,41.0,province,6183235.0,Winnipeg,1193566.0,en,,,
462,CA,NB,04,04,6087430.0,New Brunswick,http://en.wikipedia.org/wiki/New_Brunswick,41.0,province,5957776.0,Fredericton,751250.0,"en,fr",,,
463,CA,NL,05,05,6354959.0,Newfoundland and Labrador,http://en.wikipedia.org/wiki/Newfoundland_and_Labrador,41.0,province,6324733.0,St. John's,508099.0,en,,,
464,CA,NS,07,07,6091530.0,Nova Scotia,http://en.wikipedia.org/wiki/Nova_Scotia,41.0,province,6324729.0,Halifax,935573.0,en,,,
465,CA,NT,13,13,6091069.0,Northwest Territories,http://en.wikipedia.org/wiki/Northwest_Territories,42.0,territory,6185377.0,Yellowknife,31247.0,"en,fr",,,
466,CA,NU,14,14,6091732.0,Nunavut,http://en.wikipedia.org/wiki/Nunavut,42.0,territory,5983720.0,Iqaluit,30776.0,"iu,en,fr",,,
467,CA,ON,08,08,6093943.0,Ontario,http://en.wikipedia.org/wiki/Ontario,41.0,province,6167865.0,Toronto,12861940.0,en,,,
468,CA,PE,09,09,6113358.0,Prince Edward Island,http://en.wikipedia.org/wiki/Prince_Edward_Island,41.0,province,5920288.0,Charlottetown,139089.0,en,,,
469,CA,QC,10,10,6115047.0,Quebec,http://en.wikipedia.org/wiki/Quebec,41.0,province,6325494.0,Québec,7730612.0,"fr,en",,,
470,CA,SK,11,11,6141242.0,Saskatchewan,http://en.wikipedia.org/wiki/Saskatchewan,41.0,province,6119109.0,Regina,1006644.0,en,,,
471,CA,YT,12,12,6185811.0,Yukon Territory,http://en.wikipedia.org/wiki/Yukon,42.0,territory,6180550.0,Whitehorse,33530.0,en,,,
472,CC,D,,,,Direction Island,,334.0,island,,,,,AS,,
473,CC,H,,,,Home Island,,334.0,island,,,,,AS,,
474,CC,O,,,,Horsburgh Island,,334.0,island,,,,,AS,,
475,CC,S,,,,South Island,,334.0,island,,,,,AS,,
476,CC,W,,,,West Island,,334.0,island,,,,,AS,,
477,CD,BC,08,08,2317277.0,Kongo Central,http://en.wikipedia.org/wiki/Bas-Congo,43.0,province,2313002.0,Matadi,3802736.0,"fr,kg",AF,,
478,CD,BU,13,13,219402.0,Bas-Uélé,http://en.wikipedia.org/wiki/Bas-Uele_Province,43.0,province,217570.0,Buta,,"fr,ln",AF,2015.01.09,
479,CD,EQ,02,02,216661.0,Equateur,http://en.wikipedia.org/wiki/%C3%89quateur,43.0,province,2312895.0,Mbandaka,7500000.0,,AF,,
480,CD,HK,14,14,11288213.0,Haut-Katanga,http://en.wikipedia.org/wiki/Haut-Katanga_Province,43.0,province,922704.0,Lubumbashi,,"fr,sw",AF,2015.01.09,
481,CD,HL,15,15,216141.0,Haut-Lomami,http://en.wikipedia.org/wiki/Haut-Lomami,43.0,province,214614.0,Kamina,,fr,AF,2015.01.09,
482,CD,HU,16,16,216140.0,Haut-Uélé,http://en.wikipedia.org/wiki/Haut-Uele_District,43.0,province,215771.0,Isiro,,fr,AF,2015.01.09,
483,CD,IT,17,17,215709.0,Ituri,http://en.wikipedia.org/wiki/Ituri_Interim_Administration,43.0,province,217695.0,Bunia,,fr,AF,2015.01.09,
484,CD,KC,23,23,210596.0,Kasaï Central,http://en.wikipedia.org/wiki/Kasa%C3%AF-Central,43.0,province,214481.0,Kananga,3000000.0,fr,AF,2015.01.09,
485,CD,KE,04,04,214138.0,Kasai-Oriental,http://en.wikipedia.org/wiki/Kasai-Oriental,43.0,province,209228.0,Mbuji-Mayi,6500000.0,,AF,,
486,CD,KG,19,19,2313860.0,Kwango,http://en.wikipedia.org/wiki/Kwango_Province,43.0,province,,,,fr,AF,2015.01.09,
487,CD,KL,20,20,2313847.0,Kwilu,http://en.wikipedia.org/wiki/Kwilu_Province,43.0,province,,,,fr,AF,2015.01.09,
488,CD,KN,06,06,2314300.0,Kinshasa,http://en.wikipedia.org/wiki/Kinshasa_%28commune%29,44.0,ville (town),2314302.0,Kinshasa,164857.0,,AF,,
489,CD,KS,18,18,214140.0,Kasaï,http://en.wikipedia.org/wiki/Kasa%C3%AF_District,43.0,province,210939.0,Luebo,,fr,AF,2015.01.09,
490,CD,LO,21,21,11288214.0,Lomami,http://en.wikipedia.org/wiki/Lomami_Province,43.0,province,,,,fr,AF,2015.01.09,
491,CD,LU,22,22,922727.0,Lualaba,http://en.wikipedia.org/wiki/Lualaba_Province,43.0,province,,,,fr,AF,2015.01.09,
492,CD,MA,10,10,209610.0,Maniema,http://en.wikipedia.org/wiki/Maniema,43.0,province,212902.0,Kindu,1718257.0,,AF,,
493,CD,MN,24,24,2313191.0,Mai-Ndombe,http://en.wikipedia.org/wiki/Mai-Ndombe_%28proposed_province%29,43.0,province,2315417.0,Inongo,,fr,AF,2015.01.09,
494,CD,MO,25,25,208741.0,Mongala,http://en.wikipedia.org/wiki/Mongala_District,43.0,province,,,,fr,AF,2015.01.09,
495,CD,NK,11,11,206938.0,Nord-Kivu,http://en.wikipedia.org/wiki/North_Kivu,43.0,province,216281.0,Goma,4908824.0,,AF,,
496,CD,NU,26,26,11288215.0,Nord-Ubangi,http://en.wikipedia.org/wiki/Nord-Ubangi,43.0,province,216404.0,Gbadolite,,fr,AF,2015.01.09,
497,CD,SA,27,27,205828.0,Sankuru,http://en.wikipedia.org/wiki/Sankuru_District,43.0,province,210379.0,Lusambo,,fr,AF,2015.01.09,
498,CD,SK,12,12,205413.0,Sud-Kivu,http://en.wikipedia.org/wiki/South_Kivu,43.0,province,217831.0,Bukavu,3909135.0,,AF,,
499,CD,SU,28,28,11288216.0,Sud-Ubangi,http://en.wikipedia.org/wiki/Sud-Ubangi,43.0,province,,,,fr,AF,2015.01.09,
500,CD,TA,29,29,205253.0,Tanganyika,http://en.wikipedia.org/wiki/Tanganyika_Province,43.0,province,,,,fr,AF,2015.01.09,
501,CD,TO,30,30,204704.0,Tshopo,http://en.wikipedia.org/wiki/Tshopo_District,43.0,province,212730.0,Kisangani,,fr,AF,2015.01.09,
502,CD,TU,31,31,204697.0,Tshuapa,http://en.wikipedia.org/wiki/Tshuapa_District,43.0,province,218680.0,Boende,,fr,AF,2015.01.09,
503,CF,AC,12,12,2383653.0,Ouham,http://en.wikipedia.org/wiki/Ouham,47.0,prefecture,2388036.0,Bossangoa,369220.0,"sg,fr",AF,,
504,CF,BB,01,01,240591.0,Bamingui-Bangoran,http://en.wikipedia.org/wiki/Bamingui-Bangoran,47.0,prefecture,237379.0,Ndélé,39779.0,"sg,fr",AF,,
505,CF,BGF,18,18,2596686.0,Bangui,http://en.wikipedia.org/wiki/Bangui,45.0,commune,2389853.0,Bangui,542393.0,"sg,fr",AF,,
506,CF,BK,02,02,240396.0,Basse-Kotto,http://en.wikipedia.org/wiki/Basse-Kotto,47.0,prefecture,237478.0,Mobaye,205805.0,"sg,fr",AF,,
507,CF,HK,03,03,238640.0,Haute-Kotto,http://en.wikipedia.org/wiki/Haute-Kotto,47.0,prefecture,239899.0,Bria,72244.0,"sg,fr",AF,,
508,CF,HM,05,05,238639.0,Haut-Mbomou,http://en.wikipedia.org/wiki/Haut-Mbomou,47.0,prefecture,236950.0,Obo,39543.0,"sg,fr",AF,,
509,CF,HS,04,04,2386161.0,Mambere-Kadeï,http://en.wikipedia.org/wiki/Mamb%C3%A9r%C3%A9-Kad%C3%A9%C3%AF,47.0,prefecture,2389086.0,Berbérati,299555.0,"sg,fr",AF,,
510,CF,KB,15,15,2386243.0,Nana-Grebizi,http://en.wikipedia.org/wiki/Nana-Gr%C3%A9bizi,46.0,préfecture economique (economic prefecture),2386012.0,Kaga Bandoro,117816.0,"sg,fr",AF,,
511,CF,KG,06,06,2385836.0,Kemo,http://en.wikipedia.org/wiki/K%C3%A9mo,47.0,prefecture,2383119.0,Sibut,101627.0,"sg,fr",AF,,
512,CF,LB,07,07,2385105.0,Lobaye,http://en.wikipedia.org/wiki/Lobaye,47.0,prefecture,2384770.0,Mbaïki,220983.0,"sg,fr",AF,,
513,CF,MB,08,08,237556.0,Mbomou,http://en.wikipedia.org/wiki/Mbomou,47.0,prefecture,240498.0,Bangassou,164009.0,"sg,fr",AF,,
514,CF,MP,17,17,2383765.0,Ombella-M'Poko,http://en.wikipedia.org/wiki/Ombella-M%27Poko,47.0,prefecture,2388873.0,Bimbo,323347.0,"sg,fr",AF,,
515,CF,NM,09,09,2384205.0,Nana-Mambere,http://en.wikipedia.org/wiki/Nana-Mamb%C3%A9r%C3%A9,47.0,prefecture,2387926.0,Bouar,185013.0,"sg,fr",AF,,
516,CF,OP,13,13,2383650.0,Ouham-Pende,http://en.wikipedia.org/wiki/Ouham-Pend%C3%A9,47.0,prefecture,2387546.0,Bozoum,333161.0,"sg,fr",AF,,
517,CF,SE,16,16,2383204.0,Sangha-Mbaere,http://en.wikipedia.org/wiki/Sangha-Mba%C3%A9r%C3%A9,46.0,préfecture economique (economic prefecture),2383827.0,Nola,93537.0,"sg,fr",AF,,
518,CF,UK,11,11,236887.0,Ouaka,http://en.wikipedia.org/wiki/Ouaka,47.0,prefecture,240604.0,Bambari,226816.0,"sg,fr",AF,,
519,CF,VK,14,14,236178.0,Vakaga,http://en.wikipedia.org/wiki/Vakaga,47.0,prefecture,240210.0,Birao,38096.0,"sg,fr",AF,,
520,CG,11,01,01,2260668.0,Bouenza,http://en.wikipedia.org/wiki/Bouenza_Department,49.0,region,2257990.0,Madingou,309073.0,,AF,,
521,CG,12,11,11,2255404.0,Pool,http://en.wikipedia.org/wiki/Pool_Department,49.0,region,2258984.0,Kinkala,240999.0,,AF,,
522,CG,13,10,10,2255329.0,Sangha,http://en.wikipedia.org/wiki/Sangha_Department_%28Republic_of_the_Congo%29,49.0,region,2255564.0,Ouésso,85738.0,,AF,,
523,CG,14,08,08,2255422.0,Plateaux,http://en.wikipedia.org/wiki/Plateaux_Department_%28Republic_of_the_Congo%29,49.0,region,2260401.0,Djambala,174591.0,,AF,,
524,CG,15,14,14,2593118.0,Cuvette-Ouest,http://en.wikipedia.org/wiki/Cuvette-Ouest_Department,49.0,region,2260009.0,Ewo,50392.0,,AF,,
525,CG,16,15,7280295,7280295.0,Pointe-Noire,http://en.wikipedia.org/wiki/Pointe-Noire,,,2255414.0,Pointe-Noire,715334.0,,AF,2004.01.01,
526,CG,2,05,05,2258534.0,Lekoumou,http://en.wikipedia.org/wiki/L%C3%A9koumou,49.0,region,2255285.0,Sibiti,78344.0,,AF,,
527,CG,5,04,04,2258738.0,Kouilou,http://en.wikipedia.org/wiki/Kouilou_Region,49.0,region,2255414.0,Pointe-Noire,909356.0,,AF,,
528,CG,7,06,06,2258431.0,Likouala,http://en.wikipedia.org/wiki/Likouala_Department,49.0,region,2259655.0,Impfondo,90000.0,,AF,,
529,CG,8,13,13,2260487.0,Cuvette,http://en.wikipedia.org/wiki/Cuvette_Department,49.0,region,2255542.0,Owando,156044.0,,AF,,
530,CG,9,07,07,2256175.0,Niari,http://en.wikipedia.org/wiki/Niari_Department,49.0,region,2258261.0,Dolisie,231271.0,,AF,,
531,CG,BZV,12,12,2572183.0,Brazzaville,http://en.wikipedia.org/wiki/Brazzaville,48.0,commune,2260535.0,Brazzaville,1307911.0,,AF,,
532,CH,AG,01,AG,2661876.0,Aargau,http://en.wikipedia.org/wiki/Aargau,50.0,canton,2661881.0,Aarau,574171.0,de,EU,,
533,CH,AI,10,AI,2661741.0,Appenzell Innerhoden,http://en.wikipedia.org/wiki/Appenzell_Innerrhoden,50.0,canton,2661740.0,Appenzell,15717.0,de,EU,,
534,CH,AR,02,AR,2661739.0,Appenzell Ausserrhoden,http://en.wikipedia.org/wiki/Appenzell_Ausserrhoden,50.0,canton,2660365.0,Herisau,51829.0,de,EU,,
535,CH,BE,05,BE,2661551.0,Bern,http://en.wikipedia.org/wiki/Canton_of_Bern,50.0,canton,2661552.0,Bern,955658.0,de,EU,,
536,CH,BL,03,BL,2661603.0,Basel-Landschaft,http://en.wikipedia.org/wiki/Basel-Landschaft,50.0,canton,2659891.0,Liestal,265585.0,de,EU,,
537,CH,BS,04,BS,2661602.0,Basel-Stadt,http://en.wikipedia.org/wiki/Basel-Stadt,50.0,canton,2661604.0,Basel,195962.0,de,EU,,
538,CH,FR,06,FR,2660717.0,Fribourg,http://en.wikipedia.org/wiki/Canton_of_Fribourg,50.0,canton,2660718.0,Fribourg,248953.0,"fr,de",EU,,
539,CH,GE,07,GE,2660645.0,Geneva,http://en.wikipedia.org/wiki/Canton_of_Geneva,50.0,canton,2660646.0,Geneva,433978.0,fr,EU,,
540,CH,GL,08,GL,2660593.0,Glarus,http://en.wikipedia.org/wiki/Canton_of_Glarus,50.0,canton,2660594.0,Glarus,37372.0,de,EU,,
541,CH,GR,09,GR,2660522.0,Graubunden,http://en.wikipedia.org/wiki/Graub%C3%BCnden,50.0,canton,2661169.0,Chur,181081.0,"de,rm",EU,,
542,CH,JU,26,JU,2660207.0,Jura,http://en.wikipedia.org/wiki/Canton_of_Jura,50.0,canton,2661035.0,Delémont,69935.0,fr,EU,,
543,CH,LU,11,LU,2659810.0,Lucerne,http://en.wikipedia.org/wiki/Canton_of_Lucerne,50.0,canton,2659811.0,Lucerne,362215.0,de,EU,,
544,CH,NE,12,NE,2659495.0,Neuchâtel,http://en.wikipedia.org/wiki/Canton_of_Neuch%C3%A2tel,50.0,canton,2659496.0,Neuchâtel,168810.0,fr,EU,,
545,CH,NW,13,NW,2659471.0,Nidwalden,http://en.wikipedia.org/wiki/Nidwalden,50.0,canton,2658504.0,Stans,40794.0,de,EU,,
546,CH,OW,14,OW,2659315.0,Obwalden,http://en.wikipedia.org/wiki/Obwalden,50.0,canton,2658786.0,Sarnen,33717.0,de,EU,,
547,CH,SG,15,SG,2658821.0,St. Gallen,http://en.wikipedia.org/wiki/Canton_of_St._Gallen,50.0,canton,2658822.0,Sankt Gallen,462877.0,de,EU,,
548,CH,SH,16,SH,2658760.0,Schaffhausen,http://en.wikipedia.org/wiki/Canton_of_Schaffhausen,50.0,canton,2658761.0,Schaffhausen,73443.0,de,EU,,
549,CH,SO,18,SO,2658563.0,Solothurn,http://en.wikipedia.org/wiki/Canton_of_Solothurn,50.0,canton,2658564.0,Solothurn,250155.0,de,EU,,
550,CH,SZ,17,SZ,2658664.0,Schwyz,http://en.wikipedia.org/wiki/Canton_of_Schwyz,50.0,canton,2658665.0,Schwyz,135461.0,de,EU,,
551,CH,TG,19,TG,2658372.0,Thurgau,http://en.wikipedia.org/wiki/Thurgau,50.0,canton,2660727.0,Frauenfeld,230600.0,de,EU,,
552,CH,TI,20,TI,2658370.0,Ticino,http://en.wikipedia.org/wiki/Ticino,50.0,canton,2661567.0,Bellinzona,317006.0,it,EU,,
553,CH,UR,21,UR,2658226.0,Uri,http://en.wikipedia.org/wiki/Canton_of_Uri,50.0,canton,2661780.0,Altdorf,34088.0,de,EU,,
554,CH,VD,23,VD,2658182.0,Vaud,http://en.wikipedia.org/wiki/Vaud,50.0,canton,2659994.0,Lausanne,646233.0,fr,EU,,
555,CH,VS,22,VS,2658205.0,Valais,http://en.wikipedia.org/wiki/Valais,50.0,canton,2658576.0,Sion,284653.0,"fr,de",EU,,
556,CH,ZG,24,ZG,2657907.0,Zug,http://en.wikipedia.org/wiki/Canton_of_Zug,50.0,canton,2657908.0,Zug,106352.0,de,EU,,
557,CH,ZH,25,ZH,2657895.0,Zurich,http://en.wikipedia.org/wiki/Canton_of_Zurich,50.0,canton,2657896.0,Zürich,1289559.0,de,EU,,
558,CI,AB,93,93,11153151.0,Abidjan,http://en.wikipedia.org/wiki/Abidjan,341.0,autonomous district,,,4707404.0,fr-CI,AF,2011.09.29,
559,CI,BS,76,76,11153052.0,Bas-Sassandra,http://en.wikipedia.org/wiki/Bas-Sassandra_District,340.0,district,2282006.0,San-Pédro,,fr-CI,AF,2011.09.29,
560,CI,CM,94,94,11153053.0,Comoé,http://en.wikipedia.org/wiki/Como%C3%A9_District,340.0,district,2293549.0,Abengourou,,fr-CI,AF,2011.09.29,
561,CI,DN,77,77,11153054.0,Denguélé,http://en.wikipedia.org/wiki/Dengu%C3%A9l%C3%A9_District,340.0,district,2283016.0,Odienné,,fr-CI,AF,2011.09.29,
562,CI,GD,95,95,11153055.0,Gôh-Djiboua,http://en.wikipedia.org/wiki/G%C3%B4h-Djiboua_District,340.0,district,2288829.0,Gagnoa,,fr-CI,AF,2011.09.29,
563,CI,LC,81,81,11153056.0,Lacs,http://en.wikipedia.org/wiki/Lacs_District,340.0,district,2279755.0,Yamoussoukro,,fr-CI,AF,2011.09.29,
564,CI,LG,82,82,11153057.0,Lagunes,http://en.wikipedia.org/wiki/Lagunes_District,340.0,district,2293538.0,Abidjan,,fr-CI,AF,2011.09.29,
565,CI,MG,78,78,11153058.0,Montagnes,http://en.wikipedia.org/wiki/Montagnes_District,340.0,district,2284647.0,Man,,fr-CI,AF,2011.09.29,
566,CI,SM,96,96,11153059.0,Sassandra-Marahoué,http://en.wikipedia.org/wiki/Sassandra-Marahou%C3%A9_District,340.0,district,2290486.0,Daloa,,fr-CI,AF,2011.09.29,
567,CI,SV,87,87,11153060.0,Savanes,http://en.wikipedia.org/wiki/Savanes_District,340.0,district,2286304.0,Korhogo,,fr-CI,AF,2011.09.29,
568,CI,VB,90,90,11153061.0,Vallée du Bandama,http://en.wikipedia.org/wiki/Vall%C3%A9e_du_Bandama_District,340.0,district,2290956.0,Bouaké,,fr-CI,AF,2011.09.29,
569,CI,WR,97,97,11153062.0,Woroba,http://en.wikipedia.org/wiki/Woroba_District,340.0,district,2596934.0,Séguéla,,fr-CI,AF,2011.09.29,
570,CI,YM,98,98,10629377.0,Yamoussoukro Autonomous District,http://en.wikipedia.org/wiki/Yamoussoukro_Autonomous_District,341.0,autonomous district,,,,fr-CI,AF,2011.09.29,
571,CI,ZZ,92,92,11153063.0,Zanzan,http://en.wikipedia.org/wiki/Zanzan_District,340.0,district,2291136.0,Bondoukou,,fr-CI,AF,2011.09.29,
572,CK,AI,,,,Aitutaki,,328.0,island,,,,,OC,,
573,CK,AT,,,,Atiu,,328.0,island,,,,,OC,,
574,CK,MA,,,,Manuae,,328.0,island,,,,,OC,,
575,CK,MG,,,,Mangaia,,328.0,island,,,,,OC,,
576,CK,MK,,,,Manihiki,,328.0,island,,,,,OC,,
577,CK,MT,,,,Mitiaro,,328.0,island,,,,,OC,,
578,CK,MU,,,,Mauke,,328.0,island,,,,,OC,,
579,CK,NI,,,,Nassau Island,,328.0,island,,,,,OC,,
580,CK,PA,,,,Palmerston,,328.0,island,,,,,OC,,
581,CK,PE,,,,Penrhyn,,328.0,island,,,,,OC,,
582,CK,PU,,,,Pukapuka,,328.0,island,,,,,OC,,
583,CK,RK,,,,Rakahanga,,328.0,island,,,,,OC,,
584,CK,RR,,,,Rarotonga,,328.0,island,,,,,OC,,
585,CK,SU,,,,Surwarrow,,328.0,island,,,,,OC,,
586,CK,TA,,,,Takutea,,328.0,island,,,,,OC,,
587,CL,AI,02,02,3900333.0,Aisen del General Carlos Ibanez del Campo (XI),http://en.wikipedia.org/wiki/Ais%C3%A9n_Region,52.0,región (region),3894426.0,Coihaique,94271.0,es-CL,SA,,
588,CL,AN,03,03,3899537.0,Antofagasta (II),http://en.wikipedia.org/wiki/Antofagasta_Region,52.0,región (region),3899539.0,Antofagasta,530879.0,es-CL,SA,,
589,CL,AP,16,16,6693562.0,Arica y Parinacota,http://en.wikipedia.org/wiki/Arica_and_Parinacota_Region,52.0,región (region),3899361.0,Arica,213595.0,es-CL,SA,,
